368000 [9.107e-02, 2.985e+00, 9.545e+00, 4.432e-01, 3.657e-06, 9.662e+00, 3.392e+01, 2.428e-06, 7.931e-01]
369000 [9.114e-02, 2.973e+00, 9.549e+00, 4.417e-01, 3.646e-06, 9.679e+00, 3.435e+01, 2.415e-06, 7.973e-01]
370000 [9.119e-02, 2.961e+00, 9.555e+00, 4.401e-01, 3.634e-06, 9.694e+00, 3.484e+01, 2.401e-06, 8.023e-01]
371000 [9.125e-02, 2.948e+00, 9.560e+00, 4.385e-01, 3.622e-06, 9.704e+00, 3.539e+01, 2.389e-06, 8.081e-01]
372000 [9.130e-02, 2.936e+00, 9.566e+00, 4.370e-01, 3.609e-06, 9.712e+00, 3.605e+01, 2.376e-06, 8.149e-01]
373000 [9.137e-02, 2.924e+00, 9.572e+00, 4.357e-01, 3.595e-06, 9.716e+00, 3.678e+01, 2.362e-06, 8.225e-01]
374000 [9.143e-02, 2.912e+00, 9.577e+00, 4.348e-01, 3.581e-06, 9.717e+00, 3.744e+01, 2.351e-06, 8.309e-01]
375000 [9.147e-02, 2.900e+00, 9.584e+00, 4.340e-01, 3.567e-06, 9.716e+00, 3.804e+01, 2.340e-06, 8.397e-01]
376000 [9.152e-02, 2.888e+00, 9.589e+00, 4.338e-01, 3.552e-06, 9.713e+00, 3.854e+01, 2.329e-06, 8.480e-01]
377000 [9.157e-02, 2.876e+00, 9.596e+00, 4.350e-01, 3.536e-06, 9.716e+00, 3.847e+01, 2.318e-06, 8.568e-01]
378000 [9.165e-02, 2.863e+00, 9.601e+00, 4.310e-01, 3.522e-06, 9.718e+00, 3.912e+01, 2.308e-06, 8.699e-01]
379000 [9.173e-02, 2.851e+00, 9.606e+00, 4.313e-01, 3.506e-06, 9.718e+00, 3.920e+01, 2.297e-06, 8.807e-01]
380000 [9.178e-02, 2.838e+00, 9.614e+00, 4.328e-01, 3.488e-06, 9.720e+00, 3.892e+01, 2.287e-06, 8.938e-01]
381000 [9.188e-02, 2.824e+00, 9.619e+00, 4.261e-01, 3.475e-06, 9.718e+00, 3.970e+01, 2.278e-06, 9.086e-01]
382000 [9.194e-02, 2.812e+00, 9.624e+00, 4.254e-01, 3.459e-06, 9.719e+00, 4.031e+01, 2.267e-06, 9.229e-01]
383000 [9.192e-02, 2.800e+00, 9.628e+00, 4.275e-01, 3.442e-06, 9.714e+00, 3.959e+01, 2.256e-06, 9.223e-01]
384000 [9.198e-02, 2.789e+00, 9.634e+00, 4.267e-01, 3.428e-06, 9.720e+00, 4.050e+01, 2.247e-06, 9.280e-01]
385000 [9.189e-02, 2.780e+00, 9.642e+00, 4.388e-01, 3.411e-06, 9.761e+00, 3.990e+01, 2.237e-06, 9.354e-01]
386000 [9.193e-02, 2.768e+00, 9.645e+00, 4.352e-01, 3.399e-06, 9.772e+00, 4.016e+01, 2.227e-06, 9.362e-01]
387000 [9.210e-02, 2.754e+00, 9.651e+00, 4.328e-01, 3.385e-06, 9.782e+00, 4.195e+01, 2.217e-06, 9.427e-01]
388000 [9.215e-02, 2.741e+00, 9.659e+00, 4.309e-01, 3.370e-06, 9.784e+00, 4.202e+01, 2.208e-06, 9.546e-01]
389000 [9.224e-02, 2.726e+00, 9.664e+00, 4.302e-01, 3.355e-06, 9.783e+00, 4.234e+01, 2.198e-06, 9.689e-01]
390000 [9.231e-02, 2.713e+00, 9.670e+00, 4.295e-01, 3.340e-06, 9.783e+00, 4.256e+01, 2.188e-06, 9.836e-01]
391000 [9.237e-02, 2.701e+00, 9.674e+00, 4.291e-01, 3.326e-06, 9.784e+00, 4.320e+01, 2.179e-06, 9.987e-01]
392000 [9.242e-02, 2.688e+00, 9.679e+00, 4.291e-01, 3.311e-06, 9.785e+00, 4.340e+01, 2.171e-06, 1.014e+00]
393000 [9.226e-02, 2.676e+00, 9.682e+00, 4.308e-01, 3.296e-06, 9.777e+00, 4.023e+01, 2.161e-06, 1.007e+00]
394000 [9.238e-02, 2.666e+00, 9.692e+00, 4.280e-01, 3.288e-06, 9.775e+00, 4.161e+01, 2.151e-06, 9.953e-01]
395000 [9.208e-02, 2.658e+00, 9.700e+00, 4.372e-01, 3.273e-06, 9.740e+00, 3.716e+01, 2.142e-06, 9.726e-01]
396000 [9.212e-02, 2.650e+00, 9.710e+00, 4.345e-01, 3.264e-06, 9.736e+00, 3.964e+01, 2.132e-06, 9.618e-01]
397000 [9.215e-02, 2.640e+00, 9.718e+00, 4.363e-01, 3.252e-06, 9.729e+00, 4.084e+01, 2.123e-06, 9.606e-01]
398000 [9.222e-02, 2.629e+00, 9.722e+00, 4.382e-01, 3.242e-06, 9.723e+00, 4.158e+01, 2.116e-06, 9.618e-01]
399000 [9.228e-02, 2.617e+00, 9.724e+00, 4.393e-01, 3.231e-06, 9.720e+00, 4.179e+01, 2.107e-06, 9.643e-01]
400000 [9.214e-02, 2.605e+00, 9.724e+00, 4.341e-01, 3.216e-06, 9.706e+00, 3.960e+01, 2.100e-06, 9.664e-01]
401000 [9.224e-02, 2.595e+00, 9.730e+00, 4.510e-01, 3.202e-06, 9.747e+00, 3.996e+01, 2.092e-06, 9.768e-01]
402000 [9.222e-02, 2.586e+00, 9.734e+00, 4.550e-01, 3.196e-06, 9.804e+00, 4.024e+01, 2.084e-06, 9.835e-01]
403000 [9.223e-02, 2.576e+00, 9.739e+00, 4.447e-01, 3.190e-06, 9.834e+00, 4.195e+01, 2.075e-06, 9.963e-01]
404000 [9.226e-02, 2.565e+00, 9.741e+00, 4.387e-01, 3.180e-06, 9.834e+00, 4.321e+01, 2.067e-06, 1.009e+00]
405000 [9.232e-02, 2.552e+00, 9.745e+00, 4.350e-01, 3.169e-06, 9.831e+00, 4.418e+01, 2.059e-06, 1.025e+00]
406000 [9.235e-02, 2.541e+00, 9.750e+00, 4.411e-01, 3.157e-06, 9.844e+00, 4.460e+01, 2.051e-06, 1.038e+00]
407000 [9.241e-02, 2.528e+00, 9.755e+00, 4.329e-01, 3.147e-06, 9.852e+00, 4.570e+01, 2.044e-06, 1.053e+00]
408000 [9.248e-02, 2.516e+00, 9.760e+00, 4.337e-01, 3.135e-06, 9.856e+00, 4.678e+01, 2.037e-06, 1.067e+00]
409000 [9.253e-02, 2.505e+00, 9.766e+00, 4.360e-01, 3.122e-06, 9.860e+00, 4.741e+01, 2.030e-06, 1.081e+00]
410000 [9.157e-02, 2.491e+00, 9.765e+00, 4.140e-01, 3.096e-06, 9.798e+00, 4.093e+01, 2.025e-06, 1.091e+00]
411000 [9.171e-02, 2.486e+00, 9.785e+00, 4.398e-01, 3.082e-06, 9.800e+00, 4.064e+01, 2.018e-06, 1.087e+00]
412000 [9.187e-02, 2.473e+00, 9.783e+00, 4.359e-01, 3.075e-06, 9.800e+00, 4.122e+01, 2.010e-06, 1.086e+00]
413000 [9.192e-02, 2.461e+00, 9.781e+00, 4.383e-01, 3.063e-06, 9.808e+00, 4.189e+01, 2.003e-06, 1.084e+00]
414000 [9.197e-02, 2.449e+00, 9.780e+00, 4.347e-01, 3.054e-06, 9.817e+00, 4.321e+01, 1.994e-06, 1.084e+00]
415000 [9.204e-02, 2.434e+00, 9.782e+00, 4.382e-01, 3.042e-06, 9.817e+00, 4.261e+01, 1.987e-06, 1.085e+00]
